district,neighborhood,room,living_room,area,age,floor,price
 Avcılar , Mustafa Kemal Paşa Mah.,2,1,90,25,3,20500
 Şişli , Merkez Mah.,2,1,80,40,3,27500
 Üsküdar , Zeynep Kamil Mah.,2,1,72,40,3,18000
 Ümraniye , Çakmak Mah.,1,1,20,18,1,7500
 Kağıthane , Telsizler Mah.,1,1,67,10,5,37000
 Avcılar , Cihangir Mah.,2,1,85,6,2,22000
 Kağıthane , Çeliktepe Mah.,2,1,95,22,1,20000
 Kağıthane , Ortabayır Mah.,1,1,65,20,2,16500
 Zeytinburnu , Beştelsiz Mah.,1,1,60,0,1,15000
 Avcılar , Cihangir Mah.,1,1,65,6,3,17000
 Esenyurt , Mehterçeşme Mah.,3,1,110,10,1,20000
 Şişli , Eskişehir Mah.,2,1,90,15,1,17000
 Fatih , Haseki Sultan Mah.,2,1,100,35,4,18500
 Zeytinburnu , Seyitnizam Mah.,2,1,85,12,0,12000
 Bahçelievler , Yenibosna Merkez Mah.,1,1,85,10,3,35000
 Fatih , Topkapı Mah.,1,1,65,38,5,15000
 Zeytinburnu , Seyitnizam Mah.,2,1,120,23,3,16000
 Sarıyer , Ayazağa Mah.,2,1,50,20,6,28000
 Çekmeköy , Sultançiftliği Mah.,1,1,65,10,1,18500
 Esenyurt , Barbaros Hayrettin Paşa Mah.,1,1,70,5,3,14500
 Pendik , Yenişehir Mah.,1,1,68,15,3,27000
 Beylikdüzü , Büyükşehir Mah.,3,1,125,25,1,35000
 Sarıyer , Pınar Mah.,2,1,120,31,0,20000
 Beykoz , Anadolu Kavağı Mah.,1,1,75,30,2,17000
 Esenyurt , Cumhuriyet Mah.,1,1,100,8,3,17000
 Kadıköy , Eğitim Mah.,3,1,120,35,5,52500
 Kartal , Soğanlık Yeni Mah.,1,1,74,15,3,26000
 Kağıthane , Gürsel Mah.,3,1,140,21,2,24500
 Maltepe , İdealtepe Mah.,1,1,60,0,0,28750
 Kadıköy , Erenköy Mah.,2,1,90,0,7,80000
 Beşiktaş , Gayrettepe Mah.,2,1,85,25,1,35000
 Kartal , Kordonboyu Mah.,3,1,190,25,1,40000
 Maltepe , Altıntepe Mah.,3,1,120,10,0,31000
 Çekmeköy , Çatalmeşe Mah.,2,1,99,2,4,24500
 Sancaktepe , Fatih Mah.,2,1,92,10,1,15000
 Bakırköy , Ataköy 7-8-9-10. Kısım Mah.,2,1,192,4,8,75000
 Tuzla , İstasyon Mah.,3,1,120,8,1,28000
 Sultangazi , Yunus Emre Mah.,2,1,85,21,2,15500
 Bağcılar , Demirkapı Mah.,3,1,130,1,3,31000
 Maltepe , Cevizli Mah.,3,1,120,35,7,27000
 Esenyurt , Balıkyolu Mah.,1,1,70,0,0,10000
 Sarıyer , Kireçburnu Mah.,2,1,90,25,2,30000
 Sultanbeyli , Mimar Sinan Mah.,3,1,128,4,5,24500
 Ümraniye , Çamlık Mah.,3,1,140,14,7,29000
 Beyoğlu , Yenişehir Mah.,2,1,65,35,0,12000
 Sarıyer , Çamlıtepe Mah.,2,1,110,20,2,35000
 Güngören , Mareşal Çakmak Mah.,2,1,90,32,2,22500
 Kartal , Topselvi Mah.,3,1,150,40,5,18000
 Kadıköy , Kozyatağı Mah.,4,1,162,27,3,55000
 Kağıthane , Şirintepe Mah.,2,1,80,25,0,14000
 Şişli , Mecidiyeköy Mah.,2,1,100,35,1,35000
 Beylikdüzü , Kavaklı Mah.,2,1,80,27,1,15000
 Pendik , Esenyalı Mah.,1,1,65,12,0,10000
 Maltepe , Fındıklı Mah.,2,1,90,6,4,25000
 Beyoğlu , Sütlüce Mah.,2,1,80,2,3,11500
 Beşiktaş , Akat Mah.,4,1,176,28,5,70000
 Beşiktaş , Kültür Mah.,4,1,165,31,1,85000
 Zeytinburnu , Seyitnizam Mah.,2,1,80,5,3,20000
 Kadıköy , Kozyatağı Mah.,3,1,125,27,6,32000
 Ümraniye , Necip Fazıl Mah.,1,1,85,16,6,41000
 Beyoğlu , Kocatepe Mah.,2,1,80,30,0,38000
 Avcılar , Mustafa Kemal Paşa Mah.,2,1,85,10,1,20000
 Üsküdar , Acıbadem Mah.,2,1,100,16,1,40000
 Kartal , Orhantepe Mah.,2,1,80,0,2,30000
 Üsküdar , Murat Reis Mah.,2,1,80,3,4,30000
 Şile , Balibey Mah.,2,1,90,28,4,26000
 Üsküdar , Valide-i Atik Mah.,1,1,90,11,4,20000
 Sancaktepe , Yunus Emre Mah.,2,1,92,0,1,17500
 Kağıthane , Hamidiye Mah.,1,1,100,4,8,49990
 Kartal , Soğanlık Yeni Mah.,3,1,157,15,4,46500
 Maltepe , Küçükyalı Mah.,4,1,210,28,2,85000
 Küçükçekmece , Fatih Mah.,2,1,95,0,5,25000
 Tuzla , İstasyon Mah.,3,1,130,25,1,25000
 Beylikdüzü , Adnan Kahveci Mah.,3,1,140,0,0,30000
 Bakırköy , Osmaniye Mah.,2,1,110,10,5,50000
 Sarıyer , Kireçburnu Mah.,2,1,90,20,1,33000
 Beşiktaş , Gayrettepe Mah.,2,1,80,0,-1,40000
 Kadıköy , Göztepe Mah.,3,1,100,5,1,60000
 Küçükçekmece , Cennet Mah.,3,1,125,30,1,18500
 Kağıthane , Harmantepe Mah.,2,1,70,11,1,26500
 Eyüpsultan , Merkez Mah.,2,1,118,0,3,25000
 Silivri , Yeni Mah.,3,1,130,30,3,17000
 Şişli , Eskişehir Mah.,2,1,135,6,3,32000
 Şişli , Halide Edip Adıvar Mah.,2,1,75,8,1,23000
 Kartal , Kordonboyu Mah.,3,1,125,35,1,35000
 Sarıyer , Ayazağa Mah.,1,1,65,15,2,50000
 Beşiktaş , Nisbetiye Mah.,3,1,100,31,1,55000
 Şişli , Mecidiyeköy Mah.,3,1,115,15,6,26000
 Gaziosmanpaşa , Merkez Mah.,2,1,110,5,2,35000
 Ümraniye , Çamlık Mah.,3,1,160,19,1,26000
 Beşiktaş , Ulus Mah.,2,1,165,30,1,80000
 Beşiktaş , Akat Mah.,4,1,175,28,5,75000
 Şişli , Teşvikiye Mah.,2,1,110,30,1,40000
 Avcılar , Merkez Mah.,2,1,90,5,3,24500
 Zeytinburnu , Seyitnizam Mah.,1,1,80,21,4,12000
 Üsküdar , Mehmet Akif Ersoy Mah.,3,1,125,30,4,21000
 Maltepe , Fındıklı Mah.,2,1,100,13,3,30000
 Beyoğlu , Hacıahmet Mah.,1,1,70,10,2,17000
 Fatih , Mevlanakapı Mah.,2,1,80,35,1,21000
 Gaziosmanpaşa , Yeni Mahalle Mah.,2,1,95,10,3,21000
 Kağıthane , Emniyet Evleri Mah.,3,1,130,29,5,35000
 Sarıyer , İstinye Mah.,3,1,118,28,2,45000
 Şişli , Gülbahar Mah.,3,1,120,25,2,24000
 Tuzla , Postane Mah.,2,1,80,0,1,25000
 Küçükçekmece , İnönü Mah.,3,1,110,26,0,10000
 Şişli , Gülbahar Mah.,3,1,115,20,4,23000
 Beşiktaş , Türkali Mah.,1,1,60,35,2,23000
 Silivri , Alibey Mah.,1,1,80,0,0,15000
 Şişli , Teşvikiye Mah.,3,1,160,15,5,80000
 Şişli , Merkez Mah.,1,1,60,4,1,37000
 Şişli , Gülbahar Mah.,2,1,65,8,1,18000
 Şişli , Feriköy Mah.,1,1,75,30,2,15000
 Sarıyer , Pınar Mah.,1,1,70,26,0,20000
 Kağıthane , Seyrantepe Mah.,1,1,60,15,5,25000
 Sarıyer , Ptt Evleri Mah.,3,1,130,20,2,27000
 Zeytinburnu , Seyitnizam Mah.,2,1,95,0,3,21000
 Üsküdar , Küçüksu Mah.,3,1,145,25,1,45000
 Fatih , Şehremini Mah.,2,1,85,36,1,24000
 Avcılar , Merkez Mah.,2,1,90,30,3,18500
 Beşiktaş , Konaklar Mah.,4,1,140,10,4,35000
 Eyüpsultan , İslambey Mah.,1,1,107,0,2,20000
 Maltepe , Fındıklı Mah.,3,1,130,24,3,25000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,1,1,82,4,7,19000
 Bahçelievler , Soğanlı Mah.,2,1,80,29,4,16000
 Avcılar , Ambarlı Mah.,3,1,110,16,3,21000
 Şişli , Cumhuriyet Mah.,2,1,118,31,1,42000
 Esenyurt , Yeşilkent Mah.,1,1,80,10,0,13000
 Beşiktaş , Yıldız Mah.,2,1,90,30,4,25000
 Beylikdüzü , Sahil Mah.,2,1,85,5,2,17000
 Güngören , Gençosman Mah.,2,1,100,25,5,15000
 Bahçelievler , Cumhuriyet Mah.,2,1,85,15,0,13000
 Avcılar , Ambarlı Mah.,3,1,110,30,-3,15000
 Ataşehir , İçerenköy Mah.,3,1,135,20,2,30000
 Fatih , Karagümrük Mah.,2,1,125,27,2,26000
 Esenler , Fevzi Çakmak Mah.,3,1,110,26,2,30000
 Fatih , Seyyid Ömer Mah.,1,1,70,40,4,20000
 Beylikdüzü , Adnan Kahveci Mah.,1,1,70,0,1,22000
 Kartal , Orhantepe Mah.,2,1,85,0,5,30500
 Tuzla , İstasyon Mah.,3,1,140,27,5,14000
 Sarıyer , Sarıyer Merkez Mah.,2,1,100,45,1,35000
 Maltepe , Altıntepe Mah.,3,1,155,31,3,45000
 Esenyurt , Talatpaşa Mah.,1,1,65,15,7,12000
 Kağıthane , Nurtepe Mah.,2,1,95,8,1,21000
 Beşiktaş , Nisbetiye Mah.,2,1,115,40,7,50000
 Şişli , Gülbahar Mah.,2,1,100,7,3,19500
 Şişli , Paşa Mah.,2,1,75,4,1,26000
 Kağıthane , Telsizler Mah.,2,1,85,30,4,18000
 Şişli , Yayla Mah.,2,1,100,11,1,36000
 Bayrampaşa , Terazidere Mah.,2,1,95,12,4,22500
 Beyoğlu , Tomtom Mah.,1,1,80,50,4,69000
 Esenyurt , Süleymaniye Mah.,2,1,110,5,4,15000
 Beyoğlu , Gümüşsuyu Mah.,1,1,70,35,4,40000
 Şişli , Halide Edip Adıvar Mah.,2,1,90,22,1,20000
 Beşiktaş , Türkali Mah.,2,1,100,0,3,50000
 Güngören , Haznedar Mah.,2,1,90,30,3,16500
 Küçükçekmece , Cennet Mah.,2,1,110,40,2,20000
 Sarıyer , Büyükdere Mah.,1,1,80,20,2,23000
 Kağıthane , Nurtepe Mah.,2,1,130,23,5,25000
 Beşiktaş , Ortaköy Mah.,2,1,85,38,2,32000
 Şişli , İzzet Paşa Mah.,1,1,55,1,0,20000
 Beşiktaş , Abbasağa Mah.,2,1,90,30,1,30000
 Üsküdar , Zeynep Kamil Mah.,2,1,85,30,1,27000
 Fatih , Seyyid Ömer Mah.,3,1,125,6,0,18000
 Üsküdar , Çengelköy Mah.,4,1,200,24,2,75000
 Tuzla , Aydıntepe Mah.,2,1,99,8,4,25000
 Şişli , Gülbahar Mah.,2,1,95,30,5,26000
 Beşiktaş , Akat Mah.,3,1,140,30,0,75000
 Zeytinburnu , Veliefendi Mah.,2,1,95,23,3,20000
 Beyoğlu , Ömer Avni Mah.,1,1,70,50,0,22500
 Bahçelievler , Şirinevler Mah.,3,1,130,25,5,15000
 Şişli , Bozkurt Mah.,2,1,100,22,6,50000
 Sarıyer , Yeniköy Mah.,3,1,130,30,3,55000
 Kağıthane , Telsizler Mah.,1,1,55,30,3,18000
 Maltepe , Altıntepe Mah.,1,1,68,7,1,40000
 Fatih , Koca Mustafapaşa Mah.,1,1,75,40,1,16000
 Küçükçekmece , Cumhuriyet Mah.,3,1,125,30,3,18000
 Kartal , Soğanlık Yeni Mah.,2,1,164,15,1,45000
 Şişli , Gülbahar Mah.,1,1,72,4,4,32000
 Beşiktaş , Mecidiye Mah.,2,1,80,35,4,26000
 Üsküdar , Küçük Çamlıca Mah.,3,1,145,26,4,40000
 Küçükçekmece , Cumhuriyet Mah.,2,1,90,13,2,18500
 Güngören , Akıncılar Mah.,2,1,125,30,5,16000
 Beşiktaş , Dikilitaş Mah.,2,1,70,31,4,28000
 Esenyurt , Güzelyurt Mah.,1,1,80,20,5,12000
 Küçükçekmece , Cennet Mah.,3,1,150,35,2,25000
 Şişli , Eskişehir Mah.,1,1,60,2,4,20000
 Sarıyer , Cumhuriyet Mah.,1,1,100,20,0,16000
 Kadıköy , Feneryolu Mah.,3,1,125,8,4,56000
 Pendik , Çamçeşme Mah.,2,1,90,27,1,20000
 Kağıthane , Merkez Mah.,3,1,120,15,1,29500
 Şişli , Paşa Mah.,1,1,75,30,1,20000
 Bayrampaşa , Yıldırım Mah.,3,1,130,30,1,23000
 Sancaktepe , Meclis Mah.,3,1,167,16,3,46000
 Eyüpsultan , Güzeltepe Mah.,2,1,130,22,4,24000
 Eyüpsultan , İslambey Mah.,3,1,150,14,3,25000
 Bayrampaşa , Altıntepsi Mah.,2,1,90,20,5,13000
 Küçükçekmece , Gültepe Mah.,2,1,105,26,4,18000
 Pendik , Kurtköy Mah.,2,1,100,3,2,25000
 Sarıyer , Kireçburnu Mah.,3,1,140,25,4,42500
 Silivri , Cumhuriyet Mah.,2,1,115,35,0,15000
 Bahçelievler , Bahçelievler Mah.,3,1,120,31,2,35000
 Esenyurt , Zafer Mah.,1,1,90,5,0,23000
 Kadıköy , Göztepe Mah.,3,1,150,31,3,52000
 Güngören , Merkez Mah.,2,1,76,5,5,28000
 Kağıthane , Talatpaşa Mah.,3,1,130,25,1,30000
 Sancaktepe , Yenidoğan Mah.,2,1,75,8,2,15500
 Kağıthane , Hamidiye Mah.,1,1,81,4,3,45000
 Şişli , Paşa Mah.,2,1,100,30,4,26000
 Ümraniye , Elmalıkent Mah.,3,1,130,11,3,45000
 Kadıköy , Merdivenköy Mah.,3,1,135,28,3,37500
 Esenyurt , Çınar Mah.,1,1,95,5,1,12000
 Tuzla , Tepeören Mah.,4,1,188,0,0,80000
 Bahçelievler , Siyavuşpaşa Mah.,3,1,120,30,3,25000
 Esenyurt , Koza Mah.,3,1,60,13,3,20000
 Fatih , Cerrahpaşa Mah.,2,1,80,45,3,17500
 Kadıköy , Bostancı Mah.,2,1,90,21,3,55000
 Bağcılar , İnönü Mah.,2,1,95,30,2,15500
 Beşiktaş , Mecidiye Mah.,3,1,145,29,4,47500
 Eyüpsultan , Yeşilpınar Mah.,1,1,50,1,1,18500
 Çekmeköy , Hamidiye Mah.,4,1,146,21,2,25000
 Ataşehir , İnönü Mah.,2,1,85,14,0,30000
 Büyükçekmece , Pınartepe Mah.,2,1,130,5,0,25000
 Gaziosmanpaşa , Yeni Mahalle Mah.,1,1,120,13,5,14000
 Esenyurt , Mevlana Mah.,3,1,150,20,7,26500
 Bağcılar , Hürriyet Mah.,3,1,135,26,1,24000
 Eyüpsultan , Çırçır Mah.,1,1,55,5,5,18000
 Sarıyer , Büyükdere Mah.,1,1,65,28,0,17000
 Maltepe , Fındıklı Mah.,1,1,58,6,-1,17500
 Beylikdüzü , Marmara Mah.,2,1,75,16,2,17500
 Kağıthane , Merkez Mah.,2,1,105,4,3,48000
 Çekmeköy , Aydınlar Mah.,3,1,160,10,3,35000
 Gaziosmanpaşa , Karayolları Mah.,3,1,134,14,3,65000
 Tuzla , Mimar Sinan Mah.,2,1,85,1,7,22000
 Üsküdar , Güzeltepe Mah.,3,1,110,3,1,50000
 Avcılar , Denizköşkler Mah.,3,1,200,27,0,25000
 Kağıthane , Sultan Selim Mah.,2,1,105,8,5,37500
 Fatih , Seyyid Ömer Mah.,1,1,60,31,1,15000
 Kadıköy , Erenköy Mah.,2,1,85,14,3,57000
 Kağıthane , Çağlayan Mah.,2,1,75,16,1,22000
 Kağıthane , Gültepe Mah.,2,1,95,25,4,37500
 Üsküdar , Beylerbeyi Mah.,3,1,140,42,1,70000
 Bahçelievler , Zafer Mah.,2,1,85,16,4,25000
 Beylikdüzü , Yakuplu Mah.,1,1,90,11,8,18000
 Kağıthane , Emniyet Evleri Mah.,2,1,100,23,3,32000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,3,1,150,11,7,39000
 Fatih , Silivrikapı Mah.,2,1,95,31,0,12500
 Beylikdüzü , Barış Mah.,3,1,145,21,8,24000
 Bahçelievler , Şirinevler Mah.,3,1,135,32,5,28000
 Kadıköy , Bostancı Mah.,2,1,90,5,4,52500
 Kadıköy , Merdivenköy Mah.,3,1,150,30,2,40000
 Pendik , Kavakpınar Mah.,2,1,95,4,7,25000
 Beylikdüzü , Barış Mah.,3,1,145,24,3,25000
 Küçükçekmece , Cumhuriyet Mah.,2,1,90,4,1,25000
 Fatih , Aksaray Mah.,2,1,105,31,1,21000
 Eyüpsultan , Sakarya Mah.,3,1,130,6,3,35500
 Kağıthane , Mehmet Akif Ersoy Mah.,2,1,86,6,3,20000
 Ümraniye , Aşağı Dudullu Mah.,2,1,85,4,1,25000
 Kadıköy , Dumlupınar Mah.,2,1,93,8,4,48000
 Bayrampaşa , Yıldırım Mah.,2,1,75,20,5,15000
 Güngören , Abdurrahman Nafiz Gürman Mah.,2,1,85,30,3,30000
 Ataşehir , İçerenköy Mah.,3,1,120,14,1,35000
 Ataşehir , Mevlana Mah.,3,1,105,15,3,30000
 Eyüpsultan , Karadolap Mah.,2,1,95,5,2,27000
 Güngören , Mareşal Çakmak Mah.,3,1,140,35,3,20000
 Bahçelievler , Siyavuşpaşa Mah.,2,1,70,14,0,22750
 Sancaktepe , Osmangazi Mah.,2,1,85,2,2,25000
 Kartal , Orhantepe Mah.,2,1,90,1,1,32500
 Beşiktaş , Etiler Mah.,3,1,120,35,2,75000
 Sarıyer , Zekeriyaköy Mah.,3,1,150,25,2,62000
 Esenyurt , Mehmet Akif Ersoy Mah.,2,1,100,5,3,17500
 Başakşehir , Bahçeşehir 2. Kısım Mah.,2,1,95,0,3,25500
 Ümraniye , Çakmak Mah.,4,1,135,7,4,30800
 Eyüpsultan , Mimar Sinan Mah.,1,1,74,6,5,42000
 Bahçelievler , Yenibosna Merkez Mah.,1,1,75,6,3,27000
 Şişli , Bozkurt Mah.,2,1,90,25,4,53000
 Esenyurt , Çınar Mah.,2,1,100,8,2,13000
 Üsküdar , Salacak Mah.,1,1,75,24,5,29500
 Güngören , Haznedar Mah.,3,1,110,27,1,30000
 Beyoğlu , Yahya Kahya Mah.,2,1,95,40,7,25000
 Zeytinburnu , Telsiz Mah.,2,1,85,20,3,20000
 Kadıköy , Kozyatağı Mah.,3,1,110,6,5,69000
 Bahçelievler , Hürriyet Mah.,2,1,85,32,2,14500
 Ümraniye , Aşağı Dudullu Mah.,2,1,100,0,0,20000
 Küçükçekmece , Halkalı Merkez Mah.,3,1,120,10,0,29000
 Küçükçekmece , Atakent Mah.,2,1,80,23,1,25000
 Eyüpsultan , Emniyettepe Mah.,2,1,75,8,3,28000
 Küçükçekmece , Fevzi Çakmak Mah.,2,1,70,0,1,20000
 Küçükçekmece , Gültepe Mah.,2,1,85,5,0,20000
 Sarıyer , Ayazağa Mah.,1,1,64,10,2,30000
 Kağıthane , Sultan Selim Mah.,3,1,130,29,2,20000
 Kadıköy , Suadiye Mah.,3,1,130,8,8,75000
 Üsküdar , Çengelköy Mah.,2,1,100,1,2,65000
 Kağıthane , Talatpaşa Mah.,2,1,80,2,1,25000
 Esenyurt , Güzelyurt Mah.,1,1,65,5,0,14000
 Küçükçekmece , Atakent Mah.,2,1,80,21,5,25000
 Beylikdüzü , Yakuplu Mah.,1,1,60,4,6,16500
 Maltepe , Zümrütevler Mah.,4,1,150,5,0,24000
 Sarıyer , Huzur Mah.,2,1,102,5,7,70000
 Pendik , Dumlupınar Mah.,3,1,140,21,3,22000
 Beylikdüzü , Adnan Kahveci Mah.,3,1,165,25,8,32500
 Üsküdar , Altunizade Mah.,3,1,120,27,0,36000
 Küçükçekmece , Cennet Mah.,2,1,95,4,1,30000
 Bahçelievler , Bahçelievler Mah.,1,1,60,5,6,40000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,120,8,3,40000
 Kadıköy , Erenköy Mah.,2,1,95,0,6,50000
 Kartal , Yakacık Çarşı Mah.,2,1,100,30,2,20000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,71,5,4,29000
 Kadıköy , Feneryolu Mah.,3,1,150,25,1,58000
 Esenyurt , Yeşilkent Mah.,2,1,117,10,8,19000
 Kadıköy , Caddebostan Mah.,3,1,110,3,3,82000
 Avcılar , Tahtakale Mah.,3,1,159,5,0,40000
 Çekmeköy , Mehmet Akif Mah.,2,1,65,0,0,21000
 Çekmeköy , Alemdağ Mah.,3,1,115,6,4,33000
 Büyükçekmece , Ekinoba Mah.,3,1,150,14,3,30000
 Bakırköy , Yeşilköy Mah.,3,1,130,35,0,50000
 Beyoğlu , Halıcıoğlu Mah.,2,1,95,0,-1,20000
 Beylikdüzü , Barış Mah.,3,1,145,16,4,30000
 Kartal , Uğur Mumcu Mah.,3,1,110,26,2,20000
 Beşiktaş , Vişnezade Mah.,2,1,100,49,5,42000
 Beşiktaş , Cihannüma Mah.,4,1,195,26,2,50000
 Pendik , Yenişehir Mah.,3,1,149,7,4,45000
 Beyoğlu , Sururi Mehmet Efendi Mah.,2,1,95,28,5,28000
 Çekmeköy , Merkez Mah.,2,1,160,11,0,83000
 Ümraniye , İstiklal Mah.,3,1,130,17,6,30000
 Beykoz , Kavacık Mah.,2,1,90,25,2,30000
 Büyükçekmece , Pınartepe Mah.,2,1,128,11,5,19000
 Kadıköy , Acıbadem Mah.,3,1,110,25,4,40000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,2,1,180,8,5,25000
 Küçükçekmece , Cennet Mah.,2,1,105,30,3,26000
 Tuzla , Aydınlı Mah.,3,1,110,0,5,20000
 Fatih , Mevlanakapı Mah.,3,1,110,12,1,18000
 Kağıthane , Yeşilce Mah.,1,1,70,8,-2,16000
 Beşiktaş , Levent Mah.,3,1,120,29,8,85000
 Büyükçekmece , Atatürk Mah.,3,1,130,26,1,12000
 Zeytinburnu , Seyitnizam Mah.,4,1,197,10,7,70000
 Beşiktaş , Cihannüma Mah.,1,1,65,31,5,23000
 Kadıköy , Caferağa Mah.,2,1,75,45,0,38000
 Bahçelievler , Zafer Mah.,3,1,140,22,3,25000
 Kadıköy , Merdivenköy Mah.,3,1,110,5,2,60000
 Beykoz , Kavacık Mah.,3,1,130,17,3,33000
 Maltepe , Altıntepe Mah.,3,1,100,31,5,36000
 Sultangazi , 75. Yıl Mah.,2,1,110,30,1,20000
 Şişli , Fulya Mah.,4,1,150,40,5,55000
 Kağıthane , Emniyet Evleri Mah.,3,1,160,25,1,49000
 Maltepe , Altıntepe Mah.,3,1,90,0,5,47500
 Şişli , Eskişehir Mah.,1,1,65,40,0,17000
 Kadıköy , Fenerbahçe Mah.,3,1,130,36,2,55000
 Küçükçekmece , Atakent Mah.,2,1,72,5,6,25000
 Maltepe , İdealtepe Mah.,3,1,130,35,4,26500
 Büyükçekmece , Atatürk Mah.,3,1,150,14,1,25000
 Üsküdar , Ünalan Mah.,3,1,113,31,6,40000
 Sarıyer , Ptt Evleri Mah.,2,1,90,20,2,27000
 Avcılar , Denizköşkler Mah.,3,1,85,18,-1,8500
 Avcılar , Mustafa Kemal Paşa Mah.,2,1,70,8,5,15000
 Ataşehir , İçerenköy Mah.,3,1,120,30,1,28000
 Fatih , İskenderpaşa Mah.,2,1,110,38,2,23000
 Bakırköy , Yeşilyurt Mah.,3,1,125,4,0,65000
 Küçükçekmece , Yeşilova Mah.,3,1,130,25,2,23000
 Beşiktaş , Etiler Mah.,3,1,130,31,4,50000
 Çekmeköy , Nişantepe Mah.,1,1,55,3,0,32000
 Küçükçekmece , Tevfik Bey Mah.,2,1,93,8,7,26000
 Şişli , 19 Mayıs Mah.,2,1,85,30,3,35000
 Avcılar , Cihangir Mah.,3,1,130,25,3,18500
 Küçükçekmece , İstasyon Mah.,2,1,92,11,2,31000
 Silivri , Mimar Sinan Mah.,2,1,90,0,0,15000
 Küçükçekmece , Cennet Mah.,3,1,130,26,5,20000
 Kadıköy , Sahrayı Cedit Mah.,3,1,130,30,2,45000
 Küçükçekmece , Cumhuriyet Mah.,2,1,100,25,2,17000
 Esenyurt , Atatürk Mah.,2,1,100,10,0,10000
 Eyüpsultan , Emniyettepe Mah.,2,1,75,16,1,19500
 Sarıyer , Ayazağa Mah.,2,1,85,28,2,25000
 Küçükçekmece , Yeşilova Mah.,2,1,115,20,5,18500
 Fatih , Şehremini Mah.,2,1,85,35,0,18000
 Sarıyer , Ayazağa Mah.,1,1,76,5,5,35000
 Ümraniye , Madenler Mah.,2,1,116,16,3,42500
 Avcılar , Merkez Mah.,2,1,80,10,0,22500
 Beşiktaş , Dikilitaş Mah.,2,1,75,5,3,35000
 Şişli , Yayla Mah.,1,1,70,36,0,13000
 Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,105,12,1,20000
 Kadıköy , Acıbadem Mah.,3,1,125,38,2,45000
 Kadıköy , Göztepe Mah.,2,1,100,0,5,60000
 Silivri , Piri Mehmet Paşa Mah.,2,1,85,15,3,17000
 Şile , Kumbaba Mah.,3,1,180,18,2,35000
 Beylikdüzü , Cumhuriyet Mah.,3,1,145,27,8,25000
 Başakşehir , Kayabaşı Mah.,1,1,60,1,7,19000
 Beşiktaş , Konaklar Mah.,3,1,150,28,2,65000
 Pendik , Sapan Bağları Mah.,3,1,130,40,0,50000
 Kağıthane , Merkez Mah.,2,1,85,9,-1,21000
 Zeytinburnu , Veliefendi Mah.,2,1,85,26,1,13000
 Esenler , Kazım Karabekir Mah.,2,1,85,6,1,22000
 Kağıthane , Hürriyet Mah.,2,1,95,8,5,24000
 Ümraniye , Altınşehir Mah.,2,1,100,10,1,28500
 Eyüpsultan , Güzeltepe Mah.,2,1,130,22,4,25000
 Beyoğlu , Halıcıoğlu Mah.,3,1,115,30,0,15000
 Bakırköy , Zuhuratbaba Mah.,2,1,130,5,1,55000
 Şişli , Ergenekon Mah.,1,1,55,40,0,19000
 Bahçelievler , Siyavuşpaşa Mah.,2,1,110,28,7,28000
 Kağıthane , Nurtepe Mah.,2,1,90,9,0,22000
 Kadıköy , Hasanpaşa Mah.,3,1,120,35,3,36000
 Şişli , Duatepe Mah.,3,1,130,30,2,40000
 Kadıköy , Kozyatağı Mah.,2,1,80,39,7,32000
 Pendik , Esenyalı Mah.,3,1,130,20,3,17000
 Maltepe , Aydınevler Mah.,2,1,85,13,0,24750
 Sultangazi , Zübeyde Hanım Mah.,2,1,80,26,0,15000
 Kartal , Orhantepe Mah.,3,1,120,13,2,35000
 Şişli , Esentepe Mah.,2,1,100,31,4,36000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,2,1,110,11,2,27000
 Bahçelievler , Bahçelievler Mah.,2,1,90,10,5,35000
 Beylikdüzü , Barış Mah.,3,1,145,24,3,30000
 Maltepe , Bağlarbaşı Mah.,3,1,150,26,2,38000
 Pendik , Velibaba Mah.,1,1,85,4,0,19500
 Kağıthane , Merkez Mah.,1,1,88,4,7,50000
 Pendik , Esenler Mah.,3,1,135,5,3,24999
 Beylikdüzü , Adnan Kahveci Mah.,3,1,100,8,3,25000
 Şişli , Feriköy Mah.,2,1,100,35,5,32000
 Beşiktaş , Akat Mah.,3,1,135,40,3,78000
 Ataşehir , İçerenköy Mah.,3,1,125,25,3,31000
 Bahçelievler , Çobançeşme Mah.,3,1,160,28,4,25000
 Zeytinburnu , Çırpıcı Mah.,2,1,100,22,3,22500
 Güngören , Gençosman Mah.,2,1,110,12,2,25000
 Sarıyer , Ferahevler Mah.,3,1,110,22,2,35000
 Güngören , Akıncılar Mah.,2,1,110,36,6,15000
 Kağıthane , Sultan Selim Mah.,2,1,80,30,3,19000
 Kağıthane , Seyrantepe Mah.,2,1,110,26,2,16000
 Bakırköy , Kartaltepe Mah.,2,1,90,45,3,30000
 Pendik , Yenişehir Mah.,3,1,100,27,7,25000
 Kadıköy , Sahrayı Cedit Mah.,3,1,110,35,7,49000
 Bağcılar , Yenigün Mah.,2,1,150,35,3,20000
