district,neighborhood,room,living_room,area,age,floor,price
 Güngören , Gençosman Mah.,3,1,130,0,4,35000
 Ümraniye , İstiklal Mah.,3,1,275,23,5,75000
 Kağıthane , Hamidiye Mah.,2,1,100,16,2,30000
 Sarıyer , Uskumruköy Mah.,5,2,420,15,2,135000
 Fatih , Aksaray Mah.,2,1,75,30,2,16000
 Bahçelievler , Soğanlı Mah.,3,1,150,24,-2,36000
 Esenler , Menderes Mah.,2,1,85,26,2,18000
 Avcılar , Merkez Mah.,2,1,90,29,4,12000
 Üsküdar , Cumhuriyet Mah.,2,1,85,10,0,31000
 Büyükçekmece , Dizdariye Mah.,3,1,140,30,1,18000
 Beyoğlu , Katip Mustafa Çelebi Mah.,1,0,22,50,1,22000
 Şişli , Eskişehir Mah.,3,1,120,50,3,33000
 Beyoğlu , Kalyoncu Kulluğu Mah.,1,0,25,40,1,21500
 Şişli , Halide Edip Adıvar Mah.,2,1,110,22,1,25000
 Sancaktepe , Veysel Karani Mah.,3,1,167,4,11,56000
 Beyoğlu , Cihangir Mah.,3,1,150,35,-1,50000
 Beykoz , Kavacık Mah.,2,1,120,30,3,30000
 Beşiktaş , Levazım Mah.,2,1,135,34,2,80000
 Üsküdar , Barbaros Mah.,2,1,100,31,1,38000
 Beylikdüzü , Barış Mah.,1,1,120,8,3,23000
 Sarıyer , Maden Mah.,2,1,82,0,3,55000
 Eyüpsultan , Ağaçlı Mah.,5,1,240,25,2,40000
 Beylikdüzü , Kavaklı Mah.,7,1,450,10,2,220000
 Esenler , Kemer Mah.,2,1,100,35,1,15000
 Beşiktaş , Ortaköy Mah.,1,1,62,5,4,35000
 Zeytinburnu , Merkezefendi Mah.,3,1,110,31,10,35000
 Kağıthane , Yahya Kemal Mah.,1,1,70,27,3,135000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,5,1,270,16,0,60000
 Bakırköy , Yeşilköy Mah.,4,2,170,6,4,80000
 Sarıyer , Zekeriyaköy Mah.,3,1,110,21,4,50000
 Beşiktaş , Arnavutköy Mah.,4,1,220,15,2,160000
 Fatih , Koca Mustafapaşa Mah.,2,1,75,35,3,8000
 Küçükçekmece , Cumhuriyet Mah.,2,1,100,30,1,17000
 Küçükçekmece , Tevfik Bey Mah.,3,1,145,25,2,20000
 Bayrampaşa , Yenidoğan Mah.,2,1,90,28,2,5000
 Avcılar , Denizköşkler Mah.,2,1,95,8,0,20000
 Küçükçekmece , Gültepe Mah.,1,1,65,8,0,18000
 Üsküdar , Bulgurlu Mah.,2,1,80,23,3,27000
 Sarıyer , Pınar Mah.,6,1,400,12,2,350000
 Bahçelievler , Soğanlı Mah.,2,1,75,0,5,25000
 Üsküdar , Zeynep Kamil Mah.,2,1,90,25,3,28000
 Silivri , Alibey Mah.,3,1,125,26,4,18000
 Maltepe , Küçükyalı Mah.,3,1,135,30,3,32000
 Beşiktaş , Vişnezade Mah.,3,1,120,30,6,70000
 Kadıköy , Rasimpaşa Mah.,2,1,85,30,3,34000
 Fatih , Cerrahpaşa Mah.,2,1,75,40,5,15000
 Şişli , Mecidiyeköy Mah.,2,1,90,25,4,25000
 Üsküdar , Kuzguncuk Mah.,1,1,61,30,0,18000
 Bayrampaşa , Yenidoğan Mah.,1,1,70,40,0,15000
 Ataşehir , İçerenköy Mah.,2,1,90,40,5,20000
 Büyükçekmece , Fatih Mah.,5,1,220,24,5,25000
 Bahçelievler , Bahçelievler Mah.,3,1,130,4,4,57000
 Sarıyer , Maslak Mah.,2,1,145,10,10,73000
 Ümraniye , Çamlık Mah.,1,1,65,2,2,33000
 Sarıyer , Zekeriyaköy Mah.,1,1,60,7,1,40000
 Şişli , Harbiye Mah.,1,1,75,15,-1,15000
 Esenyurt , İnönü Mah.,2,1,90,5,1,13000
 Şişli , Mecidiyeköy Mah.,2,1,80,21,3,20000
 Beşiktaş , Muradiye Mah.,1,1,50,30,0,18000
 Sarıyer , Ayazağa Mah.,3,1,125,11,3,29500
 Sancaktepe , Emek Mah.,2,1,134,14,4,60000
 Beşiktaş , Muradiye Mah.,2,1,90,30,0,35000
 Beşiktaş , Bebek Mah.,2,1,85,35,3,125000
 Sarıyer , Cumhuriyet Mah.,1,1,100,24,1,30000
 Küçükçekmece , İstasyon Mah.,3,1,106,31,4,16000
 Avcılar , Ambarlı Mah.,1,1,55,35,0,5000
 Büyükçekmece , Güzelce Mah.,3,1,300,15,2,33000
 Beykoz , Merkez Mah.,2,1,100,15,2,38000
 Ümraniye , Necip Fazıl Mah.,3,1,150,18,5,80000
 Ataşehir , Kayışdağı Mah.,2,1,80,5,9,39000
 Gaziosmanpaşa , Karayolları Mah.,3,1,136,11,0,70000
 Üsküdar , Mehmet Akif Ersoy Mah.,3,1,110,20,4,30000
 Maltepe , Başıbüyük Mah.,2,1,75,5,4,30000
 Esenyurt , Akevler Mah.,4,1,210,5,8,19000
 Sarıyer , Maden Mah.,3,1,110,18,2,38000
 Beşiktaş , Levent Mah.,1,1,120,11,2,125000
 Küçükçekmece , Yeşilova Mah.,2,1,110,10,3,6000
 Beşiktaş , Levent Mah.,4,1,360,5,21,200000
 Avcılar , Cihangir Mah.,2,1,100,12,2,20000
 Sarıyer , Zekeriyaköy Mah.,1,1,70,5,4,40000
 Kağıthane , Çeliktepe Mah.,3,1,145,6,5,5550000
 Esenyurt , Yeşilkent Mah.,3,1,155,5,17,13000
 Kadıköy , Bostancı Mah.,4,1,225,9,6,115000
 Küçükçekmece , Kanarya Mah.,2,1,80,34,4,12000
 Üsküdar , Murat Reis Mah.,1,1,75,16,5,20000
 Bakırköy , Sakızağacı Mah.,1,1,90,11,5,29000
 Beşiktaş , Akat Mah.,3,1,205,31,5,75000
 Çekmeköy , Sultançiftliği Mah.,3,1,140,16,1,26000
 Esenyurt , Necip Fazıl Kısakürek Mah.,2,1,118,15,21,13000
 Beykoz , Yeni Mahalle Mah.,3,1,110,16,1,17000
 Esenler , Kemer Mah.,2,1,100,26,1,20000
 Zeytinburnu , Gökalp Mah.,2,1,75,25,3,26000
 Zeytinburnu , Seyitnizam Mah.,2,1,85,23,4,14000
 Şişli , Gülbahar Mah.,2,1,100,15,5,35000
 Sarıyer , Huzur Mah.,2,1,127,5,12,60000
 Bakırköy , Osmaniye Mah.,3,1,125,31,4,30000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,1,1,75,2,3,17500
 Beyoğlu , Cihangir Mah.,2,1,80,67,1,35000
 Eyüpsultan , Göktürk Merkez Mah.,5,1,300,20,4,110000
 Sarıyer , Zekeriyaköy Mah.,8,2,575,11,0,250000
 Beşiktaş , Gayrettepe Mah.,1,1,95,14,5,35000
 Beşiktaş , Ortaköy Mah.,3,1,215,5,1,258000
 Avcılar , Merkez Mah.,2,1,110,1,0,20000
 Kağıthane , Merkez Mah.,2,1,100,21,1,24000
 Kağıthane , Gültepe Mah.,2,1,75,30,3,20000
 Beyoğlu , Kılıçali Paşa Mah.,2,1,90,31,1,60000
 Maltepe , Altayçeşme Mah.,2,1,70,1,2,41000
 Bakırköy , Şenlikköy Mah.,4,1,260,20,3,140000
 Kadıköy , Osmanağa Mah.,2,1,100,60,2,35000
 Üsküdar , Aziz Mahmut Hüdayi Mah.,3,2,210,1,4,85000
 Şişli , Gülbahar Mah.,1,1,50,5,-3,9250
 Arnavutköy , Anadolu Mah.,2,1,110,5,4,15000
 Başakşehir , Bahçeşehir 1. Kısım Mah.,2,1,100,5,7,11000
 Beşiktaş , Etiler Mah.,3,1,130,25,5,70000
 Esenler , Mimar Sinan Mah.,2,1,120,21,2,16500
 Beyoğlu , Yenişehir Mah.,2,1,75,25,3,15000
 Ümraniye , Armağanevler Mah.,3,1,110,21,2,22000
 Esenyurt , Esenkent Mah.,3,1,130,30,6,22500
 Maltepe , Bağlarbaşı Mah.,3,1,180,16,3,36000
 Zeytinburnu , Seyitnizam Mah.,3,2,298,12,11,105000
 Beyoğlu , Halıcıoğlu Mah.,1,1,65,26,2,17250
 Sarıyer , Zekeriyaköy Mah.,3,1,227,0,0,100000
 Güngören , Abdurrahman Nafiz Gürman Mah.,2,1,115,26,2,35000
 Kadıköy , Merdivenköy Mah.,2,1,103,5,14,56000
 Kağıthane , Harmantepe Mah.,1,1,70,25,2,16000
 Kartal , Hürriyet Mah.,2,1,95,9,1,22000
 Fatih , Şehremini Mah.,2,1,85,35,3,23000
 Kağıthane , Sultan Selim Mah.,1,1,70,3,2,20000
 Beyoğlu , Ömer Avni Mah.,2,1,110,50,2,40000
 Şişli , Meşrutiyet Mah.,2,1,120,40,0,40000
 Sarıyer , Maslak Mah.,1,1,80,5,20,55000
 Fatih , Molla Gürani Mah.,1,1,75,30,1,17000
 Beykoz , Çiğdem Mah.,2,1,91,15,5,30000
 Beylikdüzü , Kavaklı Mah.,5,1,325,0,0,130000
 Büyükçekmece , Türkoba Mah.,7,2,950,12,2,10000
 Esenler , Namık Kemal Mah.,2,1,100,25,3,16000
 Güngören , Merkez Mah.,2,1,120,30,1,16000
 Kadıköy , Bostancı Mah.,3,1,140,40,5,40000
 Beşiktaş , Türkali Mah.,3,1,200,0,5,75000
 Şişli , Harbiye Mah.,2,1,220,16,21,270000
 Avcılar , Cihangir Mah.,2,1,93,30,1,13000
 Esenyurt , Selahaddin Eyyubi Mah.,2,1,75,15,0,8500
 Ataşehir , İnönü Mah.,2,1,85,10,4,22500
 Beşiktaş , Abbasağa Mah.,2,1,90,31,2,25500
 Şişli , İnönü Mah.,1,1,105,33,5,40000
 Beyoğlu , Kocatepe Mah.,1,1,62,31,2,14000
 Avcılar , Merkez Mah.,2,1,100,23,3,20000
 Şişli , Gülbahar Mah.,2,1,80,21,5,18000
 Sarıyer , Maslak Mah.,4,1,280,3,13,130000
 Adalar , Burgazada Mah.,2,1,80,30,0,45000
 Beykoz , Çubuklu Mah.,3,1,110,21,1,23000
 Bakırköy , Şenlikköy Mah.,2,1,110,40,1,35000
 Adalar , Burgazada Mah.,2,1,120,30,0,30000
 Kartal , Kordonboyu Mah.,1,1,75,4,6,35000
 Kağıthane , Seyrantepe Mah.,1,0,45,2,10,30000
 Şişli , Merkez Mah.,2,1,90,31,0,24000
 Eyüpsultan , Göktürk Merkez Mah.,4,1,225,17,3,135000
 Esenyurt , Yeşilkent Mah.,1,1,68,5,21,13800
 Küçükçekmece , Tevfik Bey Mah.,2,1,100,35,5,16000
 Pendik , Kaynarca Mah.,3,1,125,20,2,36000
 Arnavutköy , Hadımköy Mah.,2,1,95,0,3,20000
 Beykoz , Riva Mah.,4,2,400,1,2,66000
 Bakırköy , Şenlikköy Mah.,3,1,190,10,2,120000
 Kağıthane , Çeliktepe Mah.,2,1,95,0,16,35000
 Çekmeköy , Alemdağ Mah.,2,1,80,2,1,18500
 Kağıthane , Çağlayan Mah.,2,1,75,4,2,24000
 Ümraniye , Aşağı Dudullu Mah.,2,1,80,1,5,23500
 Sarıyer , Kireçburnu Mah.,5,1,300,25,0,80000
 Üsküdar , Sultantepe Mah.,2,1,80,35,0,20000
 Sarıyer , Maslak Mah.,3,1,170,12,7,80000
 Bahçelievler , Bahçelievler Mah.,2,1,133,0,7,75000
 Ataşehir , Kayışdağı Mah.,1,1,50,8,1,21000
 Maltepe , Aydınevler Mah.,1,1,50,14,1,22000
 Beyoğlu , Cihangir Mah.,2,1,110,25,4,43000
 Kağıthane , Telsizler Mah.,1,1,70,21,3,22000
 Kağıthane , Çeliktepe Mah.,1,1,55,5,1,17000
 Bakırköy , Kartaltepe Mah.,2,1,110,40,1,27000
 Gaziosmanpaşa , Sarıgöl Mah.,2,1,95,31,3,18000
 Beykoz , Anadolu Hisarı Mah.,2,1,125,20,3,30000
 Beyoğlu , Kuloğlu Mah.,1,0,45,4,1,25000
 Başakşehir , Başak Mah.,2,1,75,30,3,20000
 Beyoğlu , Bülbül Mah.,2,1,90,33,3,25000
 Bağcılar , Demirkapı Mah.,2,1,110,35,5,10000
 Şişli , Mecidiyeköy Mah.,2,1,100,31,5,25000
 Arnavutköy , Boyalık Mah.,4,1,400,4,2,100000
 Eyüpsultan , Silahtarağa Mah.,3,1,140,10,1,26000
 Beykoz , Anadolu Hisarı Mah.,3,1,120,33,3,24000
 Kadıköy , Koşuyolu Mah.,1,1,65,26,0,25000
 Beşiktaş , Gayrettepe Mah.,1,1,57,0,3,52000
 Kağıthane , Şirintepe Mah.,2,1,70,4,-2,17000
 Sarıyer , Reşitpaşa Mah.,1,1,65,25,1,15000
 Silivri , Piri Mehmet Paşa Mah.,2,1,105,26,2,16000
 Ataşehir , Kayışdağı Mah.,1,0,30,14,1,20000
 Küçükçekmece , Cumhuriyet Mah.,2,1,85,24,3,14000
 Zeytinburnu , Yeşiltepe Mah.,2,1,110,25,3,13000
 Kadıköy , Merdivenköy Mah.,3,1,120,31,2,25000
 Sarıyer , Zekeriyaköy Mah.,1,1,55,8,3,43000
 Silivri , Alibey Mah.,3,1,140,25,3,17000
 Kadıköy , Bostancı Mah.,2,1,80,31,0,25000
 Üsküdar , Bulgurlu Mah.,2,1,85,30,0,25000
 Kağıthane , Çeliktepe Mah.,2,1,80,7,0,25500
 Beyoğlu , Cihangir Mah.,2,1,110,40,-1,50000
 Küçükçekmece , Atakent Mah.,2,1,85,15,3,27500
 Sarıyer , Maden Mah.,5,2,400,11,2,110000
 Silivri , Kadıköy Mah.,1,1,75,15,5,12000
 Şişli , Bozkurt Mah.,2,1,90,7,1,50000
 Tuzla , Şifa Mah.,2,1,85,16,3,19000
 Fatih , Şehremini Mah.,2,1,80,30,0,15000
 Bağcılar , Kirazlı Mah.,2,1,85,26,3,15000
 Kağıthane , Merkez Mah.,1,1,44,5,10,31000
 Şişli , Halide Edip Adıvar Mah.,3,1,130,12,2,40000
 Şişli , Feriköy Mah.,1,1,70,16,0,26000
 Güngören , Abdurrahman Nafiz Gürman Mah.,2,0,95,12,0,45000
 Adalar , Maden Mah.,2,1,130,20,0,35000
 Beyoğlu , Kalyoncu Kulluğu Mah.,1,0,25,40,2,21500
 Şişli , Esentepe Mah.,4,1,140,26,9,42500
 Şişli , Meşrutiyet Mah.,1,1,75,20,2,50000
 Üsküdar , Zeynep Kamil Mah.,2,1,85,21,3,21000
 Şişli , Duatepe Mah.,2,1,70,31,2,20000
 Kadıköy , Osmanağa Mah.,1,0,30,30,3,5000
 Bakırköy , Şenlikköy Mah.,4,1,260,17,3,70000
 Şişli , Fulya Mah.,2,1,240,5,21,160000
 Sarıyer , Maslak Mah.,4,1,255,12,21,129999
 Kağıthane , Merkez Mah.,2,1,129,11,3,31000
 Eyüpsultan , Alibeyköy Mah.,4,1,160,5,2,40000
 Şişli , Harbiye Mah.,2,1,85,15,1,18000
 Sarıyer , Maslak Mah.,1,1,101,5,12,54000
 Kağıthane , Seyrantepe Mah.,1,0,65,20,5,16000
 Üsküdar , Güzeltepe Mah.,2,1,100,21,1,22000
 Kadıköy , Göztepe Mah.,1,1,70,0,1,50000
 Sarıyer , Maden Mah.,6,2,600,5,2,240000
 Fatih , Koca Mustafapaşa Mah.,2,1,80,42,1,20000
 Maltepe , Feyzullah Mah.,3,1,130,30,6,30000
 Şişli , 19 Mayıs Mah.,2,1,150,8,5,35000
 Başakşehir , Güvercintepe Mah.,2,1,85,4,0,12000
 Gaziosmanpaşa , Karadeniz Mah.,1,1,76,10,15,23000
 Ataşehir , Yenişehir Mah.,4,2,300,12,4,53000
 Gaziosmanpaşa , Karayolları Mah.,1,1,78,11,20,35000
 Ümraniye , Adem Yavuz Mah.,2,1,130,24,0,19000
 Büyükçekmece , Mimaroba Mah.,5,1,350,6,2,70000
 Ümraniye , Necip Fazıl Mah.,3,1,120,30,1,21500
 Ataşehir , Kayışdağı Mah.,1,1,62,3,4,24500
 Şişli , Esentepe Mah.,1,1,120,15,2,125000
 Bakırköy , Zeytinlik Mah.,2,1,110,10,3,6000
 Beşiktaş , Levent Mah.,3,1,330,5,21,190000
 Beşiktaş , Etiler Mah.,3,1,210,23,5,240000
 Büyükçekmece , Mimar Sinan Merkez Mah.,2,1,110,5,4,20000
 Beşiktaş , Mecidiye Mah.,2,1,78,45,2,25500
 Kadıköy , Hasanpaşa Mah.,1,1,60,0,1,35000
 Üsküdar , Bulgurlu Mah.,2,1,100,17,2,25000
 Ataşehir , Kayışdağı Mah.,1,1,35,11,1,21000
 Kağıthane , Harmantepe Mah.,1,1,70,20,2,16000
 Beşiktaş , Nisbetiye Mah.,2,1,80,55,1,38000
 Beykoz , Yeni Mahalle Mah.,3,1,110,20,3,18000
 Avcılar , Denizköşkler Mah.,2,1,127,26,1,17500
 Fatih , Şehremini Mah.,2,1,100,38,5,20000
 Avcılar , Denizköşkler Mah.,2,1,75,25,1,10000
 Zeytinburnu , Yenidoğan Mah.,2,1,75,26,3,26000
 Maltepe , Küçükyalı Mah.,2,1,95,0,5,44000
 Şişli , Mecidiyeköy Mah.,1,1,60,4,1,40000
 Sarıyer , Huzur Mah.,2,1,127,8,12,60000
 Şişli , Kuştepe Mah.,1,0,20,1,0,14000
 Esenyurt , Fatih Mah.,2,1,110,10,3,10000
 Esenyurt , Barbaros Hayrettin Paşa Mah.,3,1,190,9,6,30000
 Sarıyer , Maden Mah.,2,1,75,0,1,50000
 Avcılar , Firuzköy Mah.,1,1,65,1,2,20000
 Şişli , Ergenekon Mah.,1,1,55,120,2,35000
 Sarıyer , Maslak Mah.,1,1,60,2,3,55000
 Avcılar , Tahtakale Mah.,3,1,133,16,2,41000
 Fatih , Molla Gürani Mah.,4,1,120,30,3,22000
 Küçükçekmece , İnönü Mah.,1,1,60,1,18,20000
 Küçükçekmece , Atakent Mah.,2,1,90,30,15,25000
 Beylikdüzü , Barış Mah.,2,1,100,10,3,20000
 Fatih , Sümbül Efendi Mah.,2,1,80,11,1,17000
 Ataşehir , Kayışdağı Mah.,1,1,50,4,3,25250
 Bahçelievler , Bahçelievler Mah.,2,1,75,0,1,45000
 Küçükçekmece , Gültepe Mah.,2,1,100,5,2,30000
 Şişli , Gülbahar Mah.,2,1,100,11,1,18000
 Beyoğlu , Halıcıoğlu Mah.,3,1,125,31,1,25500
 Beykoz , Yalıköy Mah.,2,1,110,25,5,20000
 Büyükçekmece , Cumhuriyet Mah.,1,1,55,5,5,15000
 Büyükçekmece , Fatih Mah.,5,2,358,10,3,45000
 Silivri , Sancaktepe Mah.,8,2,500,26,0,70000
 Güngören , Abdurrahman Nafiz Gürman Mah.,2,1,95,31,2,20000
 Beylikdüzü , Kavaklı Mah.,2,1,125,5,3,18500
 Sarıyer , Zekeriyaköy Mah.,4,1,218,0,2,120000
 Esenler , Menderes Mah.,3,1,136,0,14,45000
 Sarıyer , Ayazağa Mah.,2,1,90,10,9,30000
 Kağıthane , Seyrantepe Mah.,3,1,100,31,4,18000
 Üsküdar , Zeynep Kamil Mah.,2,1,75,30,3,18500
 Sarıyer , Maslak Mah.,3,1,170,12,3,80000
 Şişli , Teşvikiye Mah.,1,1,70,60,1,60000
 Şişli , Gülbahar Mah.,2,1,70,45,0,20000
 Silivri , Mimar Sinan Mah.,2,1,110,0,-3,18000
 Kağıthane , Sultan Selim Mah.,2,1,75,25,3,20000
 Beylikdüzü , Gürpınar Mah.,2,1,105,20,4,2600000
 Beylikdüzü , Barış Mah.,1,1,67,4,6,25000
 Bakırköy , Yeşilköy Mah.,3,1,125,30,1,120000
 Fatih , Molla Gürani Mah.,1,1,85,30,1,17000
 Maltepe , Altıntepe Mah.,2,1,90,30,0,25000
 Şişli , Mecidiyeköy Mah.,1,1,55,5,5,15000
 Şişli , Merkez Mah.,2,1,95,26,4,35000
 Kağıthane , Yeşilce Mah.,1,1,70,25,2,22000
 Tuzla , İstasyon Mah.,2,1,95,0,5,30000
 Beşiktaş , Etiler Mah.,2,1,160,23,5,237000
 Beşiktaş , Ortaköy Mah.,3,1,160,5,2,230000
 Fatih , Balat Mah.,2,1,85,35,1,24000
 Zeytinburnu , Merkezefendi Mah.,2,1,100,31,12,30000
 Beşiktaş , Abbasağa Mah.,2,1,85,30,2,27000
 Ümraniye , Çamlık Mah.,2,1,110,5,2,30000
 Küçükçekmece , Atakent Mah.,2,1,159,13,0,67000
 Avcılar , Ambarlı Mah.,3,1,180,40,5,21000
 Beşiktaş , Mecidiye Mah.,2,1,76,26,2,27000
 Kağıthane , Hamidiye Mah.,3,1,120,27,-1,35000
 Bakırköy , Şenlikköy Mah.,4,1,230,30,3,80000
 Başakşehir , Bahçeşehir 1. Kısım Mah.,2,1,95,5,2,12000
 Kartal , Hürriyet Mah.,2,1,95,9,2,22000
 Beşiktaş , Vişnezade Mah.,3,1,250,31,2,60000
 Avcılar , Cihangir Mah.,3,1,100,12,1,22000
 Kağıthane , Ortabayır Mah.,3,1,145,25,2,24000
 Şişli , Eskişehir Mah.,1,1,85,35,0,20500
 Başakşehir , Kayabaşı Mah.,3,1,125,11,1,29000
 Beyoğlu , Kuloğlu Mah.,2,1,65,90,2,40000
 Beyoğlu , Kuloğlu Mah.,3,1,165,91,3,65000
 Beyoğlu , Kuloğlu Mah.,1,1,50,40,5,20000
 Beşiktaş , Nisbetiye Mah.,3,1,135,0,1,140000
 Zeytinburnu , Seyitnizam Mah.,2,1,110,25,0,8500
 Sancaktepe , Sarıgazi Mah.,3,0,147,17,0,16000
 Kağıthane , Çeliktepe Mah.,2,1,65,0,12,35000
 Sarıyer , Huzur Mah.,1,1,70,30,4,15000
 Çekmeköy , Merkez Mah.,2,1,110,11,1,35000
 Çekmeköy , Hamidiye Mah.,3,1,135,10,3,26000
 Üsküdar , Aziz Mahmut Hüdayi Mah.,3,2,210,1,4,85000
 Bakırköy , Basınköy Mah.,4,1,220,17,5,120000
 Büyükçekmece , Fatih Mah.,4,1,140,35,5,21000
 Fatih , Şehremini Mah.,2,1,110,45,4,25000
 Beyoğlu , Cihangir Mah.,1,1,55,20,1,35000
 Şişli , Merkez Mah.,2,1,85,1,0,30000
 Kağıthane , Çeliktepe Mah.,3,1,105,21,0,24000
 Maltepe , Başıbüyük Mah.,2,1,100,9,4,49000
 Maltepe , Fındıklı Mah.,3,2,170,0,4,35500
 Kağıthane , Nurtepe Mah.,3,1,110,12,-1,22000
 Şişli , Paşa Mah.,2,1,95,30,1,25000
 Avcılar , Gümüşpala Mah.,2,1,90,12,5,15000
 Büyükçekmece , Atatürk Mah.,2,1,95,30,2,13500
 Beşiktaş , Vişnezade Mah.,2,1,100,28,3,28000
 Sarıyer , Maden Mah.,5,1,260,11,3,135000
 Sarıyer , Ayazağa Mah.,1,0,55,3,2,35000
 Avcılar , Tahtakale Mah.,1,1,70,11,13,17500
 Silivri , Mimar Sinan Mah.,2,1,92,3,7,16000
 Beyoğlu , Firuzağa Mah.,3,1,160,50,5,50000
 Sarıyer , Huzur Mah.,1,1,80,4,3,60000
 Bakırköy , Cevizlik Mah.,2,1,80,35,0,20000
 Sarıyer , Demirciköy Mah.,4,2,370,25,2,120000
 Şişli , Cumhuriyet Mah.,1,1,92,5,21,46000
 Ümraniye , İstiklal Mah.,2,1,105,18,4,20000
 Beykoz , Soğuksu Mah.,3,1,147,20,0,60000
 Küçükçekmece , Fatih Mah.,3,1,120,40,5,12000
 Kadıköy , Feneryolu Mah.,4,1,180,26,7,70000
 Beyoğlu , Kılıçali Paşa Mah.,3,1,130,30,2,55000
 Kadıköy , Göztepe Mah.,4,1,230,26,2,72000
 Fatih , Koca Mustafapaşa Mah.,4,1,130,0,3,38000
 Şişli , Mecidiyeköy Mah.,1,1,75,8,4,30000
 Avcılar , Ambarlı Mah.,1,1,55,5,0,15000
 Şişli , Eskişehir Mah.,1,1,60,31,2,13000
 Beşiktaş , Konaklar Mah.,3,1,150,27,2,65000
 Beykoz , Kanlıca Mah.,2,1,90,35,0,20000
 Fatih , Aksaray Mah.,3,1,120,21,0,20000
 Pendik , Yenişehir Mah.,3,1,125,21,7,22500
 Esenyurt , Osmangazi Mah.,3,1,120,5,2,17000
 Şişli , Gülbahar Mah.,2,1,110,10,0,25000
 Fatih , Akşemsettin Mah.,4,1,195,30,2,45000
 Esenyurt , Mehmet Akif Ersoy Mah.,2,1,115,4,8,28000
 Başakşehir , Kayabaşı Mah.,2,1,90,5,9,22500
 Beyoğlu , Kalyoncu Kulluğu Mah.,1,0,17,4,0,17900
 Kadıköy , Koşuyolu Mah.,3,1,125,30,0,33000
 Başakşehir , Bahçeşehir 1. Kısım Mah.,6,1,370,11,0,108000
 Fatih , Seyyid Ömer Mah.,2,1,90,23,3,25000
 Kartal , Cumhuriyet Mah.,3,1,110,8,2,28000
 Sarıyer , Yeni Mah.,5,1,180,40,2,100000
 Beşiktaş , Gayrettepe Mah.,1,1,57,0,3,45000
 Bakırköy , Basınköy Mah.,4,1,280,17,3,80000
 Sarıyer , Huzur Mah.,1,1,118,4,17,50000
 Kağıthane , Merkez Mah.,2,1,90,4,14,40000
 Sarıyer , Maslak Mah.,4,1,250,10,21,135000
 Eyüpsultan , Emniyettepe Mah.,1,1,65,3,3,25500
 Esenyurt , Pınar Mah.,1,1,80,5,9,13500
 Beyoğlu , Çukur Mah.,1,0,15,50,6,5000
 Sarıyer , Büyükdere Mah.,2,1,100,25,0,22000
 Fatih , Cerrahpaşa Mah.,2,1,85,45,-2,18000
 Avcılar , Denizköşkler Mah.,3,1,150,30,3,14000
 Üsküdar , Kuzguncuk Mah.,2,1,120,30,4,68000
 Kadıköy , Merdivenköy Mah.,2,1,103,5,2,40000
 Avcılar , Tahtakale Mah.,1,1,72,5,12,20000
 Beyoğlu , Müeyyetzade Mah.,3,1,160,100,4,84000
 Başakşehir , Altınşehir Mah.,2,1,85,4,1,14000
 Beşiktaş , Yıldız Mah.,2,1,140,33,2,50000
 Kartal , Hürriyet Mah.,1,1,67,0,1,35000
 Maltepe , Fındıklı Mah.,3,0,130,10,0,25000
 Zeytinburnu , Seyitnizam Mah.,4,1,160,25,3,24000
 Beylikdüzü , Sahil Mah.,4,2,270,5,9,40000
 Beykoz , Kavacık Mah.,4,1,200,16,8,60000
 Üsküdar , Bahçelievler Mah.,2,1,100,3,0,45000
 Sancaktepe , Abdurrahmangazi Mah.,4,1,202,0,5,65000
 Maltepe , Fındıklı Mah.,3,1,115,15,2,21000
 Bahçelievler , Şirinevler Mah.,2,1,110,10,3,5000
 Sarıyer , Maslak Mah.,1,1,85,1,9,50000
 Beşiktaş , Levent Mah.,3,1,140,11,9,120000
 Beşiktaş , Levent Mah.,1,1,150,5,10,75000
 Sarıyer , Sarıyer Merkez Mah.,12,4,650,20,2,320000
 Başakşehir , Bahçeşehir 2. Kısım Mah.,4,1,160,20,2,42500
 Pendik , Velibaba Mah.,3,1,120,9,-3,22000
 Ataşehir , Kayışdağı Mah.,1,1,35,11,1,22000
 Beykoz , Kavacık Mah.,3,1,110,28,3,30000
 Bayrampaşa , Altıntepsi Mah.,1,1,75,35,0,14000
 Kağıthane , Yahya Kemal Mah.,1,1,65,27,3,15000
 Beyoğlu , Tomtom Mah.,1,1,80,21,2,38000
 Kadıköy , Osmanağa Mah.,1,0,40,40,5,21000
 Beşiktaş , Mecidiye Mah.,2,1,102,20,3,32000
 Beşiktaş , Vişnezade Mah.,3,1,262,5,7,325000
 Üsküdar , Cumhuriyet Mah.,2,1,95,15,5,22500
 Bağcılar , Yıldıztepe Mah.,2,1,100,26,2,14500
 Kağıthane , Gürsel Mah.,2,1,100,21,3,20500
 Üsküdar , Bahçelievler Mah.,3,1,120,26,5,20000
 Şişli , Teşvikiye Mah.,1,1,90,31,-1,42000
 Bağcılar , Barbaros Mah.,2,1,95,26,2,17000
 Güngören , Mehmet Nesih Özmen Mah.,3,1,150,20,3,49000
 Silivri , Mimar Sinan Mah.,2,1,135,5,3,25500
 Beyoğlu , Çukur Mah.,1,1,60,35,2,11000
